"Time"	"Standard force"	"Standard travel"
"s"	"N"	"mm"
386,979	567,556	1,06954
386,981	567,452	1,06955
386,983	567,321	1,06955
386,985	567,163	1,06956
386,987	567,009	1,06957
386,989	566,877	1,06957
386,991	566,76	1,06958
386,993	566,632	1,06959
386,995	566,513	1,06959
386,999	566,323	1,06961
387,001	566,204	1,06961
387,003	566,104	1,06962
387,007	565,906	1,06963
387,009	565,781	1,06964
387,011	565,673	1,06964
387,013	565,543	1,06965
387,015	565,373	1,06965
387,017	565,185	1,06966
387,019	565,015	1,06967
387,021	564,845	1,06967
387,023	564,705	1,06968
387,027	564,513	1,0697
387,031	564,358	1,06971
387,035	564,177	1,06972
387,037	564,067	1,06973
387,041	563,892	1,06973
387,045	563,718	1,06975
387,049	563,57	1,06976
387,053	563,441	1,06977
387,057	563,32	1,06978
387,061	563,208	1,06979
387,065	563,107	1,0698
387,069	562,94	1,06981
387,073	562,776	1,06982
387,075	562,667	1,06982
387,077	562,565	1,06983
387,079	562,439	1,06983
387,081	562,315	1,06984
387,083	562,205	1,06985
387,087	562,065	1,06987
387,091	561,956	1,06987
387,095	561,804	1,06988
387,101	561,649	1,0699
387,105	561,531	1,06991
387,109	561,401	1,06992
387,115	561,27	1,06993
387,121	561,166	1,06995
387,125	560,975	1,06996
387,127	560,771	1,06997
387,129	560,581	1,06997
387,131	560,454	1,06998
387,135	560,316	1,06998
387,141	560,196	1,07
387,147	560,081	1,07001
387,153	559,97	1,07003
387,159	559,842	1,07004
387,167	559,714	1,07007
387,173	559,588	1,07009
387,179	559,479	1,07011
387,187	559,359	1,07013
387,193	559,216	1,07015
387,209	559,108	1,07019
387,223	559,008	1,07023
387,265	558,906	1,07034
387,365	558,879	1,07062
387,425	558,995	1,07078
387,471	559,097	1,07092
387,475	558,932	1,07093
387,477	558,733	1,07093
387,479	558,573	1,07094
387,495	558,464	1,07099
387,595	558,55	1,07126
387,645	558,652	1,0714
387,723	558,759	1,07161
387,791	558,86	1,0718
387,843	558,978	1,07194
387,901	559,078	1,07212
387,985	559,178	1,07234
388,021	559,29	1,07245
388,081	559,411	1,07261
388,127	559,532	1,07273
388,163	559,642	1,07284
388,211	559,75	1,07296
388,243	559,856	1,07305
388,273	559,961	1,07314
388,307	560,064	1,07324
388,337	560,164	1,07333
388,373	560,276	1,07342
388,411	560,397	1,07353
388,489	560,499	1,07375
388,527	560,605	1,07385
388,575	560,714	1,07398
388,607	560,82	1,07407
388,645	560,924	1,07417
388,683	561,045	1,07428
388,717	560,922	1,07437
388,759	561,03	1,07449
388,801	561,134	1,07461
388,849	561,241	1,07475
388,897	561,353	1,07488
388,909	561,169	1,07491
388,911	561,057	1,07492
388,913	560,902	1,07492
388,915	560,749	1,07493
388,917	560,622	1,07493
388,919	560,519	1,07494
388,921	560,354	1,07494
388,923	560,127	1,07495
388,925	559,958	1,07496
388,929	559,804	1,07497
388,939	559,695	1,075
388,945	559,586	1,07501
388,949	559,455	1,07502
388,975	559,345	1,07508
388,991	559,196	1,07514
388,999	559,086	1,07516
389,047	558,963	1,07528
389,057	558,838	1,07531
389,089	558,711	1,0754
389,097	558,56	1,07542
389,101	558,436	1,07544
389,105	558,161	1,07545
389,107	557,993	1,07545
389,109	557,892	1,07546
389,113	557,789	1,07547
389,127	557,681	1,07551
389,131	557,491	1,07552
389,133	557,239	1,07553
389,135	556,942	1,07553
389,137	556,725	1,07554
389,139	556,621	1,07554
389,143	556,516	1,07556
389,149	556,397	1,07558
389,159	556,296	1,07561
389,173	556,185	1,07564
389,179	556,05	1,07566
389,181	555,913	1,07567
389,183	555,683	1,07568
389,185	555,451	1,07568
389,187	555,269	1,07569
389,189	555,155	1,07569
389,195	555,042	1,07571
389,199	554,863	1,07572
389,203	554,699	1,07573
389,209	554,574	1,07575
389,217	554,447	1,07577
389,225	554,336	1,07579
389,229	554,142	1,0758
389,231	553,982	1,0758
389,233	553,842	1,0758
389,237	553,72	1,07581
389,247	553,6	1,07584
389,259	553,494	1,07588
389,273	553,39	1,07592
389,289	553,288	1,07597
389,311	553,176	1,07602
389,345	553,067	1,07612
389,357	552,959	1,07615
389,367	552,842	1,07617
389,379	552,74	1,07621
389,393	552,631	1,07624
389,423	552,524	1,07633
389,449	552,413	1,07641
389,477	552,313	1,07649
389,527	552,21	1,07665
389,561	552,107	1,07673
389,581	552,005	1,07678
389,631	551,904	1,07691
389,637	551,734	1,07692
389,639	551,632	1,07693
389,645	551,531	1,07695
389,653	551,303	1,07697
389,655	551,138	1,07698
389,657	550,908	1,07698
389,659	550,641	1,07699
389,661	550,417	1,07699
389,663	550,288	1,077
389,665	550,094	1,07701
389,667	549,799	1,07701
389,669	549,551	1,07702
389,671	549,414	1,07702
389,675	549,291	1,07703
389,679	549,162	1,07704
389,685	549,06	1,07706
389,691	548,955	1,07708
389,703	548,846	1,07712
389,719	548,738	1,07716
389,735	548,622	1,07721
389,751	548,463	1,07725
389,755	548,333	1,07726
389,773	548,209	1,07731
389,793	548,094	1,07736
389,829	547,975	1,07747
389,851	547,872	1,07752
389,885	547,743	1,07762
389,903	547,64	1,07767
389,913	547,539	1,0777
389,927	547,423	1,07774
389,941	547,308	1,07777
389,977	547,182	1,07787
389,993	547,071	1,07791
390,009	546,966	1,07796
390,079	546,851	1,07816
390,101	546,75	1,07823
390,115	546,633	1,07827
390,167	546,529	1,0784
390,251	546,394	1,07864
390,263	546,283	1,07867
390,303	546,174	1,07878
390,403	546,143	1,07907
390,447	546,032	1,07919
390,539	545,928	1,07943
390,623	546,041	1,07968
390,655	545,933	1,07977
390,755	545,912	1,08004
390,855	545,964	1,08032
390,933	546,065	1,08053
390,981	546,168	1,08066
391,049	546,276	1,08085
391,069	546,377	1,08091
391,129	546,493	1,08107
391,179	546,613	1,08121
391,219	546,718	1,08132
391,279	546,82	1,0815
391,341	546,936	1,08167
391,385	547,039	1,08179
391,423	547,148	1,0819
391,469	547,258	1,08202
391,509	547,358	1,08214
391,553	547,47	1,08225
391,607	547,574	1,08241
391,667	547,678	1,08258
391,741	547,798	1,08277
391,791	547,901	1,08291
391,853	548,012	1,08308
391,891	548,121	1,08319
391,949	548,222	1,08335
391,961	548,325	1,08339
392,003	548,426	1,0835
392,041	548,539	1,08361
392,067	548,64	1,08368
392,105	548,748	1,08378
392,139	548,851	1,08388
392,163	548,953	1,08395
392,225	549,061	1,08412
392,259	549,188	1,08423
392,295	549,309	1,08432
392,323	549,414	1,0844
392,351	549,517	1,08447
392,377	549,622	1,08455
392,405	549,722	1,08462
392,439	549,836	1,08471
392,463	549,942	1,08478
392,489	550,064	1,08486
392,517	550,165	1,08493
392,551	550,278	1,08502
392,575	550,378	1,0851
392,597	550,479	1,08516
392,627	550,58	1,08524
392,655	550,682	1,08532
392,675	550,784	1,08537
392,703	550,895	1,08545
392,733	551,022	1,08554
392,761	551,132	1,08562
392,789	551,238	1,08569
392,817	551,351	1,08576
392,855	551,471	1,08586
392,879	551,577	1,08593
392,897	551,678	1,08599
392,919	551,78	1,08605
392,941	551,881	1,08611
392,975	551,99	1,0862
392,995	552,099	1,08627
393,025	552,205	1,08634
393,047	552,318	1,08641
393,073	552,427	1,08649
393,093	552,53	1,08655
393,145	552,632	1,08668
393,169	552,736	1,08675
393,201	552,839	1,08683
393,233	552,944	1,08691
393,259	553,048	1,08698
393,285	553,154	1,08706
393,313	553,271	1,08713
393,343	553,381	1,08722
393,369	553,509	1,08729
393,397	553,621	1,08737
393,427	553,738	1,08746
393,443	553,85	1,08751
393,475	553,952	1,0876
393,499	554,053	1,08767
393,517	554,157	1,08771
393,545	554,258	1,0878
393,571	554,365	1,08787
393,601	554,471	1,08794
393,629	554,574	1,08801
393,657	554,677	1,0881
393,681	554,795	1,08817
393,709	554,9	1,08825
393,743	555,021	1,08834
393,767	555,122	1,08841
393,797	555,231	1,0885
393,823	555,333	1,08856
393,847	555,435	1,08863
393,873	555,535	1,0887
393,899	555,638	1,08877
393,921	555,76	1,08883
393,943	555,864	1,08889
393,969	555,966	1,08896
394,005	556,079	1,08907
394,023	556,182	1,08912
394,053	556,29	1,08919
394,083	556,401	1,08928
394,115	556,505	1,08937
394,135	556,605	1,08943
394,155	556,709	1,08949
394,181	556,81	1,08956
394,203	556,91	1,08962
394,235	557,039	1,0897
394,259	557,151	1,08977
394,285	557,262	1,08984
394,319	557,372	1,08993
394,347	557,472	1,09001
394,377	557,579	1,09009
394,395	557,685	1,09015
394,423	557,799	1,09023
394,451	557,901	1,0903
394,477	558,007	1,09037
394,499	558,121	1,09043
394,529	558,232	1,09052
394,555	558,337	1,09059
394,585	558,439	1,09067
394,607	558,55	1,09073
394,635	558,651	1,09081
394,661	558,768	1,09088
394,689	558,881	1,09097
394,709	558,983	1,09102
394,739	559,094	1,0911
394,765	559,207	1,09118
394,797	559,33	1,09126
394,823	559,451	1,09134
394,851	559,567	1,09142
394,879	559,669	1,0915
394,905	559,77	1,09156
394,925	559,871	1,09162
394,959	559,985	1,09172
394,977	560,087	1,09177
395,007	560,214	1,09185
395,039	560,324	1,09194
395,057	560,434	1,09199
395,091	560,54	1,09209
395,117	560,665	1,09216
395,145	560,786	1,09223
395,173	560,9	1,09231
395,199	561,009	1,09238
395,237	561,114	1,09249
395,257	561,221	1,09254
395,283	561,335	1,09262
395,317	561,45	1,0927
395,343	561,571	1,09278
395,369	561,675	1,09285
395,399	561,776	1,09294
395,417	561,881	1,09299
395,451	562,005	1,09308
395,471	562,107	1,09314
395,499	562,211	1,09322
395,521	562,311	1,09328
395,557	562,424	1,09337
395,583	562,535	1,09345
395,613	562,651	1,09353
395,639	562,752	1,0936
395,663	562,863	1,09367
395,687	562,974	1,09374
395,717	563,075	1,09382
395,747	563,177	1,0939
395,777	563,28	1,09398
395,801	563,383	1,09404
395,831	563,487	1,09414
395,857	563,598	1,0942
395,893	563,704	1,0943
395,917	563,809	1,09438
395,943	563,918	1,09444
395,971	564,031	1,09452
396,001	564,136	1,0946
396,029	564,246	1,09469
396,061	564,356	1,09477
396,089	564,465	1,09485
396,123	564,579	1,09495
396,155	564,682	1,09504
396,181	564,79	1,09511
396,201	564,894	1,09516
396,239	565,011	1,09527
396,271	565,117	1,09536
396,303	565,224	1,09545
396,323	565,34	1,0955
396,351	565,444	1,09558
396,385	565,544	1,09567
396,401	565,653	1,09572
396,425	565,756	1,09579
396,455	565,865	1,09588
396,483	565,967	1,09596
396,513	566,076	1,09604
396,539	566,183	1,09611
396,573	566,297	1,0962
396,603	566,398	1,09627
396,639	566,499	1,09637
396,655	566,6	1,09641
396,683	566,704	1,0965
396,709	566,806	1,09658
396,737	566,926	1,09665
396,765	567,031	1,09673
396,789	567,135	1,09681
396,821	567,239	1,0969
396,845	567,344	1,09696
396,873	567,447	1,09703
396,903	567,564	1,09712
396,935	567,671	1,09721
396,955	567,773	1,09726
396,993	567,88	1,09737
397,015	567,983	1,09743
397,045	568,107	1,09751
397,075	568,209	1,0976
397,103	568,316	1,09767
397,123	568,419	1,09773
397,153	568,527	1,09781
397,181	568,64	1,09789
397,215	568,741	1,09798
397,245	568,854	1,09806
397,271	568,962	1,09814
397,293	569,07	1,0982
397,325	569,182	1,09829
397,349	569,294	1,09836
397,379	569,402	1,09844
397,407	569,502	1,09852
397,437	569,611	1,09859
397,473	569,711	1,09869
397,505	569,816	1,09878
397,527	569,918	1,09885
397,561	570,026	1,09894
397,593	570,135	1,09903
397,637	570,24	1,09916
397,663	570,349	1,09923
397,695	570,453	1,09932
397,723	570,553	1,0994
397,747	570,659	1,09946
397,783	570,764	1,09956
397,815	570,864	1,09965
397,869	570,985	1,0998
397,897	571,088	1,09988
397,925	571,202	1,09996
397,965	571,312	1,10007
397,999	571,42	1,10016
398,041	571,539	1,10027
398,077	571,643	1,10037
398,101	571,744	1,10044
398,135	571,853	1,10054
398,163	571,963	1,10062
398,201	572,074	1,10072
398,241	572,188	1,10083
398,275	572,291	1,10093
398,313	572,404	1,10103
398,343	572,506	1,1011
398,381	572,611	1,10121
398,419	572,749	1,10133
398,465	572,853	1,10145
398,491	572,955	1,10152
398,535	573,057	1,10165
398,617	573,159	1,10187
398,647	573,259	1,10195
398,689	573,368	1,10207
398,721	573,469	1,10216
398,737	573,365	1,10221
398,779	573,468	1,10233
398,821	573,586	1,10245
398,865	573,687	1,10257
398,919	573,8	1,10272
398,973	573,903	1,10286
399,007	574,006	1,10296
399,057	574,114	1,1031
399,107	574,215	1,10323
399,175	574,32	1,10341
399,219	574,434	1,10353
399,257	574,535	1,10365
399,285	574,651	1,10373
399,323	574,753	1,10384
399,359	574,857	1,10394
399,401	574,96	1,10406
399,439	575,062	1,10416
399,463	575,167	1,10423
399,533	575,267	1,10442
399,577	575,372	1,10453
399,627	575,479	1,10468
399,671	575,586	1,1048
399,729	575,687	1,10496
399,801	575,794	1,10517
399,841	575,901	1,10528
399,883	576,004	1,1054
399,941	576,123	1,10556
400,041	576,222	1,10583
400,099	576,346	1,10598
400,161	576,448	1,10616
400,203	576,556	1,10629
400,251	576,659	1,10642
400,301	576,779	1,10655
400,365	576,889	1,10672
400,419	576,997	1,10686
400,461	577,114	1,10699
400,517	577,223	1,10716
400,617	577,32	1,10744
400,717	577,378	1,1077
400,759	577,479	1,10782
400,859	577,55	1,1081
400,921	577,675	1,10828
400,979	577,792	1,10844
401,045	577,894	1,10862
401,101	578,002	1,10877
401,147	578,119	1,1089
401,193	578,23	1,10902
401,243	578,331	1,10917
401,285	578,435	1,1093
401,317	578,285	1,10939
401,321	578,184	1,10939
401,337	578,054	1,10944
401,351	577,953	1,10947
401,373	577,851	1,10952
401,443	577,716	1,10972
401,445	577,598	1,10973
401,447	577,483	1,10973
401,451	577,344	1,10974
401,463	577,225	1,10977
401,469	577,087	1,10979
401,473	576,954	1,1098
401,487	576,851	1,10984
401,493	576,382	1,10986
401,495	575,612	1,10986
401,497	575,026	1,10987
401,499	574,792	1,10988
401,505	574,635	1,10989
401,511	574,53	1,10991
401,515	574,358	1,10992
401,517	574,046	1,10993
401,519	573,671	1,10993
401,521	573,403	1,10994
401,523	573,281	1,10994
401,527	573,173	1,10995
401,531	573,042	1,10997
401,535	572,797	1,10998
401,537	572,551	1,10999
401,539	572,281	1,10999
401,541	572,027	1,11
401,543	571,79	1,11
401,545	571,546	1,11001
401,547	571,372	1,11002
401,551	571,2	1,11002
401,555	570,998	1,11004
401,557	570,869	1,11004
401,561	570,762	1,11005
401,567	570,658	1,11007
401,573	570,536	1,11009
401,579	570,435	1,11011
401,585	570,307	1,11012
401,595	570,18	1,11015
401,599	570,044	1,11016
401,603	569,941	1,11017
401,605	569,797	1,11018
401,607	569,61	1,11019
401,609	569,427	1,1102
401,611	569,246	1,11021
401,613	569,064	1,11021
401,615	568,917	1,11022
401,617	568,796	1,11022
401,619	568,678	1,11022
401,621	568,57	1,11023
401,625	568,346	1,11024
401,627	568,036	1,11025
401,629	567,577	1,11025
401,631	567,171	1,11026
401,633	566,911	1,11027
401,635	566,692	1,11027
401,637	566,266	1,11028
401,639	565,473	1,11028
401,641	564,485	1,11029
401,643	563,766	1,1103
401,645	563,378	1,1103
401,647	563,126	1,11031
401,649	562,889	1,11031
401,651	562,61	1,11032
401,653	562,137	1,11032
401,655	561,13	1,11033
401,657	559,551	1,11033
401,659	558,051	1,11033
401,661	557,173	1,11034
401,663	556,674	1,11035
401,665	556,348	1,11035
401,667	556,092	1,11036
401,669	555,898	1,11036
401,671	555,718	1,11037
401,673	555,552	1,11038
401,675	555,389	1,11038
401,677	555,104	1,11039
401,679	554,706	1,11039
401,681	554,323	1,1104
401,683	554,048	1,1104
401,685	553,828	1,11041
401,687	553,646	1,11041
401,689	553,44	1,11042
401,691	553,155	1,11043
401,693	552,817	1,11043
401,695	552,569	1,11044
401,697	552,404	1,11044
401,699	552,255	1,11045
401,701	552,127	1,11046
401,703	551,981	1,11047
401,705	551,829	1,11047
401,707	551,677	1,11048
401,709	551,437	1,11048
401,711	551,109	1,11049
401,713	550,791	1,11049
401,715	550,542	1,1105
401,717	550,348	1,1105
401,719	550,144	1,1105
401,721	549,927	1,11051
401,723	549,724	1,11052
401,725	549,429	1,11052
401,727	548,664	1,11053
401,729	547,547	1,11053
401,731	546,461	1,11053
401,733	545,406	1,11053
401,735	544,226	1,11054
401,737	543,101	1,11055
401,739	542,07	1,11056
401,741	540,5	1,11056
401,743	537,859	1,11057
401,745	535,172	1,11057
401,747	533,468	1,11058
401,749	532,59	1,11058
401,751	532,023	1,11059
401,753	531,418	1,1106
401,755	530,508	1,1106
401,757	529,476	1,11061
401,759	528,601	1,11062
401,761	527,965	1,11063
401,763	527,453	1,11063
401,765	527,035	1,11064
401,767	526,672	1,11064
401,769	526,33	1,11065
401,771	526,008	1,11065
401,773	525,697	1,11066
401,775	525,41	1,11067
401,777	525,152	1,11067
401,779	524,942	1,11068
401,781	524,715	1,11068
401,783	524,503	1,11068
401,785	524,307	1,11069
401,787	524,116	1,11069
401,789	523,926	1,1107
401,791	523,758	1,1107
401,793	523,603	1,11071
401,795	523,471	1,11072
401,797	523,341	1,11072
401,799	523,208	1,11073
401,801	523,084	1,11073
401,803	522,96	1,11074
401,805	522,826	1,11074
401,807	522,677	1,11074
401,809	522,489	1,11075
401,811	522,282	1,11076
401,813	522,108	1,11076
401,815	521,97	1,11077
401,817	521,858	1,11078
401,819	521,745	1,11078
401,821	521,632	1,11079
401,823	521,518	1,11079
401,827	521,324	1,1108
401,829	521,221	1,1108
401,831	521,078	1,1108
401,833	520,915	1,11081
401,835	520,774	1,11081
401,837	520,671	1,11082
401,841	520,511	1,11083
401,845	520,339	1,11085
401,849	520,184	1,11086
401,851	520,013	1,11087
401,853	519,807	1,11087
401,855	519,633	1,11088
401,857	519,514	1,11088
401,861	519,341	1,1109
401,865	519,159	1,11091
401,869	519,011	1,11092
401,873	518,885	1,11093
401,877	518,756	1,11094
401,881	518,63	1,11095
401,885	518,489	1,11095
401,889	518,325	1,11096
401,893	518,205	1,11097
401,897	518,007	1,11099
401,901	517,824	1,111
401,905	517,665	1,11101
401,909	517,474	1,11102
401,911	517,279	1,11103
401,913	516,902	1,11104
401,915	516,549	1,11105
401,917	516,335	1,11105
401,919	516,217	1,11106
401,923	516,082	1,11107
401,929	515,93	1,11109
401,935	515,8	1,11111
401,943	515,674	1,11113
401,947	515,571	1,11114
401,951	515,451	1,11115
401,959	515,331	1,11118
401,967	515,207	1,1112
401,971	515,101	1,11121
401,981	514,974	1,11123
401,987	514,872	1,11125
401,995	514,766	1,11127
402,007	514,651	1,1113
402,015	514,523	1,11132
402,023	514,418	1,11134
402,035	514,284	1,11137
402,049	514,172	1,11141
402,061	514,07	1,11144
402,079	513,969	1,11149
402,093	513,859	1,11152
402,107	513,743	1,11156
402,123	513,633	1,11159
402,149	513,532	1,11166
402,175	513,422	1,11174
