C:\EA\AEwin for PCI2\AEData\MASTER\charcoal-2023-02-21-01.DTA
PCI2 (r) Location Version 
Version E3.10

Four Channel DiSP Test
Tue Feb 21 11:50:24 2023

 ID     SSSSSSSS.mmmuuun      PARA1      PARA2  CH  DURATION AMP  ABS-ENERGY
  1      318.7983385     0.9738   478.4997   1        24  26 219.046E-03
  1      318.8054355     0.9738   478.4997   2        89  41   5.422E+00
  1      318.8054522     0.9738   478.4997   1        83  32   1.612E+00
  1      318.8090433     0.9751   478.4997   2        89  23 125.532E-03
  1      318.8159835     0.9748   478.4692   2        37  30 586.664E-03
  1      319.4713372     0.9763   479.9646   2        37  23  73.057E-03
  1      320.0849670     0.9787   482.1314   2        15  27 246.306E-03
  1      320.4535032     0.9784   483.3827   2        16  26 270.975E-03
  1      320.6901430     0.9787   483.8710   2         0  23 113.465E-03
  1      320.8531675     0.9812   484.3287   2         3  24 213.597E-03
  1      321.5411228     0.9833   486.2819   2        17  25 178.516E-03
  1      321.5577515     0.9845   486.5261   1        62  29   1.099E+00
  1      321.5577517     0.9845   486.5261   2         3  24 163.662E-03
  1      321.8045230     0.9812   486.5261   2         6  25 169.969E-03
  1      321.8045450     0.9812   486.5261   1        27  25 330.978E-03
  1      321.8509027     0.9812   486.4040   2        21  23 173.009E-03
  1      321.8509185     0.9812   486.4040   1       117  31   1.963E+00
  1      322.2245885     0.9854   486.7702   1       117  23 182.170E-03
  1      322.3055915     0.9854   487.0144   1        14  23 251.291E-03
  1      323.1772992     0.9861   488.9981   2         0  23 111.426E-03
  1      323.3812428     0.9885   489.4864   1         1  25 312.889E-03
  1      323.7731530     0.9882   490.4630   2        20  28 353.100E-03
  1      323.7731760     0.9882   490.4630   1        26  27 424.069E-03
  1      323.8514275     0.9885   490.9207   2        20  23  79.492E-03
  1      324.0138942     0.9885   491.1954   2        11  24 193.291E-03
  1      324.1214540     0.9909   491.6837   1       113  31   2.131E+00
  1      324.1214567     0.9909   491.6837   2         3  25 189.987E-03
  1      324.1220603     0.9909   491.6837   2        86  30 850.657E-03
  1      324.1250492     0.9903   491.6532   1         1  24 153.242E-03
  1      324.1284573     0.9897   491.5311   2       116  37   4.423E+00
  1      324.1284738     0.9897   491.5311   1       290  49 189.878E+00
  1      324.1320402     0.9897   491.5922   1        11  24 305.180E-03
  1      324.3049142     0.9909   491.6837   2        37  29 492.527E-03
  1      324.3049425     0.9909   491.6837   1        58  28 945.955E-03
  1      326.7918467     0.9958   498.9776   2       108  32   2.265E+00
  1      326.7918545     0.9958   498.9776   1       142  39  13.611E+00
  1      326.9666443     0.9973   499.4964   1       142  23 141.167E-03
  1      327.1604092     0.9983   499.9847   1        38  26 485.094E-03
  1      327.7364062     1.0004   501.6938   1        77  28 998.854E-03
  1      328.2882302     1.0007   502.9145   2        31  29 456.365E-03
  1      328.2882702     1.0007   502.9145   1        45  27 590.106E-03
  1      328.4138695     1.0028   503.1587   2        23  28 380.313E-03
  1      328.4138893     1.0028   503.1587   1        53  28 864.257E-03
  1      328.5154945     1.0031   503.3112   2        30  30 663.074E-03
  1      328.5155170     1.0031   503.3112   1        51  27 786.550E-03
  1      328.6741887     1.0028   503.6470   2         8  24 218.147E-03
  1      328.6742268     1.0028   503.6165   1         1  24 194.226E-03
  1      328.6805925     1.0007   503.6165   2        19  25 178.259E-03
  1      328.9645362     1.0031   503.6470   2        58  26 428.329E-03
  1      328.9646117     1.0007   503.9216   1        24  24 281.139E-03
  1      328.9807892     1.0031   503.8606   2        59  27 521.224E-03
  1      328.9808382     1.0031   503.7690   1        72  30   1.917E+00
  1      328.9888643     1.0031   503.6470   2        59  23 174.241E-03
  1      328.9890825     1.0019   503.4028   1        41  26 537.190E-03
  1      328.9896697     1.0007   503.6470   2         8  25 224.920E-03
  1      328.9896990     1.0007   503.6470   1        24  23 225.174E-03
  1      329.1981818     1.0031   503.4028   2       235  34   1.927E+00
  1      329.1982043     1.0031   503.4028   1        43  29 820.059E-03
  1      329.2573965     1.0056   503.4028   2        20  27 251.180E-03
  1      329.2863995     1.0044   503.4028   2         9  24 180.019E-03
  1      329.3115557     1.0031   503.4028   2        23  31 593.802E-03
  1      329.3115840     1.0031   503.4028   1         5  25 293.986E-03
  1      329.4729478     1.0044   503.6470   1         5  23 128.482E-03
  1      329.5196000     1.0053   503.7690   2        77  33 934.364E-03
  1      329.5206665     1.0031   503.8606   2        28  28 436.323E-03
  1      329.5547827     1.0031   503.6470   2        27  28 359.798E-03
  1      329.5642858     1.0031   503.6470   2        27  23 132.708E-03
  1      329.5643215     1.0031   503.6470   1         3  23 149.058E-03
  1      329.5795940     1.0044   503.8606   2        27  27 234.576E-03
  1      329.6337655     1.0053   503.6470   2       132  24 398.418E-03
  1      329.6339030     1.0053   503.7996   1        61  25 734.731E-03
  1      329.7875275     1.0056   503.6165   2       132  23 143.746E-03
  1      329.9748490     1.0056   504.1353   2        31  30 548.226E-03
  1      329.9748977     1.0056   504.1353   1        29  27 480.354E-03
  1      330.0188657     1.0056   504.3489   2         1  25 136.706E-03
  1      330.1057695     1.0068   503.9827   2        22  30 396.989E-03
  1      330.1057985     1.0068   503.9827   1        17  26 389.533E-03
  1      330.1754065     1.0056   504.3794   2        22  23 200.671E-03
  1      330.1754188     1.0056   504.3794   1        86  29   1.884E+00
  1      330.2247345     1.0056   504.3489   2         0  23  70.601E-03
  1      330.2462025     1.0056   504.3794   2        18  24 221.636E-03
  1      330.5378277     1.0080   504.8372   2        29  26 272.261E-03
  1      330.5394738     1.0092   504.8372   2        30  29 472.975E-03
  1      330.8808188     1.0096   505.3255   1        76  28   1.034E+00
  1      330.8836970     1.0056   505.0813   2         9  24 183.407E-03
  1      330.8837330     1.0056   505.0813   1        14  24 300.516E-03
  1      330.9248862     1.0056   505.2644   2        19  26 225.720E-03
  1      331.0085660     1.0092   505.1118   2         2  23 158.270E-03
  1      331.2299115     1.0105   505.3560   2       165  41   6.972E+00
  1      331.2299315     1.0105   505.3560   1       198  40  12.255E+00
  1      331.2329355     1.0105   505.3560   2         8  23 139.334E-03
  1      331.2417322     1.0096   505.3560   2        79  36   1.522E+00
  1      331.2417610     1.0096   505.3560   1        50  25 418.893E-03
  1      331.2464295     1.0102   505.3560   2        79  23 137.472E-03
  1      331.2539205     1.0105   505.6002   2        17  25 183.738E-03
  1      332.0027325     1.0126   506.3021   2        30  25 357.017E-03
  1      332.0027625     1.0126   506.3021   1        33  26 578.563E-03
  1      332.3111472     1.0105   506.8209   2        18  26 195.108E-03
  1      332.3204447     1.0105   506.8209   2        12  24 203.516E-03
  1      332.4547407     1.0126   507.0650   2        32  29 489.543E-03
  1      332.4547850     1.0126   507.0650   1        87  31   2.861E+00
  1      332.4621347     1.0105   507.0650   2        32  23 122.501E-03
  1      332.4621800     1.0105   507.0650   1         0  23 148.234E-03
  1      332.8349972     1.0154   507.3092   1        21  26 337.345E-03
  1      332.9163182     1.0129   507.5533   2        35  27 365.969E-03
  1      332.9163483     1.0129   507.5533   1         4  25 253.664E-03
  1      332.9779065     1.0129   507.7670   2        65  30 549.040E-03
  1      332.9779352     1.0129   507.7670   1        31  25 390.968E-03
  1      332.9906693     1.0138   507.7975   1        31  23 167.936E-03
  1      333.2895090     1.0154   508.1942   2        12  24 182.089E-03
  1      333.6299825     1.0141   508.7741   2        26  29 446.350E-03
  1      333.6300135     1.0154   508.9877   1         3  23 215.975E-03
  1      333.6369898     1.0150   509.2318   2        21  31 486.322E-03
  1      333.6370098     1.0163   508.9267   1        15  25 292.657E-03
  1      333.6900042     1.0144   509.0182   2        28  29 410.902E-03
  1      333.7104202     1.0129   509.1403   2        28  23  86.104E-03
  1      333.8543685     1.0175   509.5065   2        26  30 596.191E-03
  1      333.8543962     1.0175   509.5065   1         6  26 303.816E-03
  1      334.3533960     1.0172   510.7273   1        59  40   7.468E+00
  1      334.4508880     1.0169   510.9714   2        26  23  84.173E-03
  1      335.7632910     1.0202   515.1219   1        37  26 448.241E-03
  1      336.0180245     1.0242   516.0985   1        37  23 228.207E-03
  1      336.4012122     1.0236   517.8076   2        33  23 263.367E-03
  1      336.4012828     1.0236   517.8076   1        25  27 651.070E-03
  1      337.2970137     1.0251   520.9814   1        21  25 420.132E-03
  1      338.8932387     1.0300   527.4819   2         9  27 218.506E-03
  1      339.0248408     1.0315   527.7871   2        18  27 252.535E-03
  1      339.0642995     1.0300   527.8176   2        11  26 216.419E-03
  1      339.1459852     1.0315   528.2754   2        85  37   2.362E+00
  1      339.1460128     1.0312   528.2754   1        40  32   1.666E+00
  1      339.3763345     1.0334   529.4962   2        85  23 103.815E-03
  1      339.3763772     1.0334   529.4962   1         9  24 198.241E-03
  1      339.6874070     1.0334   530.2591   2        15  24 150.209E-03
  1      339.7354957     1.0346   530.7169   1        29  25 473.660E-03
  1      340.0637312     1.0324   531.7240   2        83  31 678.134E-03
  1      340.0637590     1.0324   531.7240   1        68  24 429.278E-03
  1      340.1909150     1.0340   532.4259   2         0  23 138.011E-03
  1      340.1909252     1.0340   532.4259   1        23  26 433.640E-03
  1      340.2877515     1.0340   532.5480   1        41  25 477.533E-03
  1      340.8242237     1.0355   534.6232   2         0  23 126.677E-03
  1      340.8242615     1.0355   534.6232   1         6  24 225.094E-03
  1      342.6773000     1.0398   540.2692   2        18  26 254.128E-03
  1      342.6773400     1.0398   540.2692   1         3  24 211.458E-03
  1      342.8293237     1.0413   540.5133   2        18  23  62.498E-03
  1      342.8720353     1.0398   540.7574   2        91  37   2.178E+00
  1      342.8720615     1.0398   540.7574   1        64  31   1.441E+00
  1      342.9639405     1.0398   540.9711   1        64  23 105.897E-03
  1      342.9948180     1.0431   541.0932   1        17  26 322.374E-03
  1      343.0158697     1.0437   541.1542   2        91  23 135.871E-03
  1      343.0158705     1.0437   541.1542   1        45  27 648.401E-03
  1      343.3330920     1.0437   541.7341   2         0  23 161.512E-03
  1      343.3331065     1.0437   541.7341   1       100  30   1.407E+00
  1      343.4991098     1.0437   542.3749   2        28  27 298.129E-03
  1      343.6274267     1.0431   542.4665   2        28  23 188.522E-03
  1      344.1648138     1.0437   543.9314   2        29  32 603.206E-03
  1      344.2708885     1.0462   544.1450   2        54  31 840.365E-03
  1      344.2709192     1.0462   544.1450   1        36  28 635.335E-03
  1      344.3548070     1.0471   544.4197   2       108  36   3.048E+00
  1      344.3548133     1.0471   544.4197   1       138  43  34.663E+00
  1      344.4114227     1.0471   544.4197   2         8  25 144.902E-03
  1      344.4115265     1.0471   544.4197   1         0  23 127.752E-03
  1      344.8668970     1.0443   545.3963   1        29  26 532.728E-03
  1      344.9994938     1.0471   545.6099   1        18  27 398.204E-03
  1      345.0166665     1.0477   545.7930   1        56  32   1.577E+00
  1      345.0248400     1.0480   545.7930   1        14  24 310.786E-03
  1      345.0255820     1.0483   545.6404   1        17  25 297.180E-03
  1      345.0303350     1.0471   545.8846   1       114  31   2.880E+00
  1      345.0480955     1.0480   545.8846   1        98  34   3.026E+00
  1      345.0483715     1.0480   545.8541   2        98  25 393.970E-03
  1      345.0667090     1.0492   545.6404   1        98  23 128.320E-03
  1      345.1078748     1.0483   545.8846   1       145  26 634.257E-03
  1      345.1460885     1.0492   545.8846   1        28  26 392.174E-03
  1      345.2177652     1.0514   546.0982   2        10  25 176.853E-03
  1      345.4947035     1.0486   547.0748   1         1  24 147.426E-03
  1      346.0276895     1.0492   548.0819   2        52  28 499.430E-03
  1      346.0277167     1.0492   548.0819   1       112  30   2.053E+00
  1      346.0854043     1.0489   548.0819   1       112  23 189.154E-03
  1      346.6028002     1.0520   549.0280   2        31  26 281.989E-03
  1      346.6792802     1.0538   549.2111   2        44  26 317.939E-03
  1      346.6792812     1.0538   549.2111   1        87  28   1.044E+00
  1      346.6938762     1.0541   549.2111   2        44  23  82.251E-03
  1      346.7074138     1.0517   549.0585   2        25  26 351.577E-03
  1      346.7074358     1.0517   549.0585   1        44  26 614.113E-03
  1      346.8256172     1.0520   549.1806   2        75  36   2.000E+00
  1      346.8256450     1.0520   549.1806   1         9  26 344.098E-03
